seed,episode,total_reward,epsilon,mean_loss,std_loss,return_ma50,return_std50,wall_clock_s
0,75,-5553.0,0.82425,111.13983039855957,23.343972449393505,-5304.062,394.6758066514845,8.149099399997795
0,76,-5323.0,0.821875,109.6386319478353,19.94714213798583,-5301.621999999999,394.1737450871126,8.302671999997983
0,77,-5126.0,0.8195,103.09096349080404,19.49465835752471,-5286.201999999999,385.5677987021219,8.46437679999508
0,78,-5493.0,0.817125,104.92623723347982,17.081926465307564,-5285.342,385.057288252021,8.629625399997167
0,79,-4475.0,0.81475,111.0024523417155,18.003361984433894,-5270.161999999999,401.39637013306435,8.79424629999994
0,80,-4906.0,0.8123750000000001,111.57543106079102,20.192187311819747,-5249.781999999999,393.42054429833735,8.99956419999944
0,81,-5465.0,0.81,134.8579325358073,32.90378755647706,-5253.941999999999,394.5728739231829,9.197367299995676
0,82,-5384.0,0.807625,126.48970998128256,26.597525539152056,-5241.202,379.6000360853513,9.373373499998706
0,83,-5583.0,0.80525,120.79620463053385,24.646726023595193,-5236.542,373.9025734546367,9.579231899995648
0,84,-5551.0,0.802875,120.9395736694336,27.203235798720748,-5252.102,370.46089374723476,9.766524099999515
0,85,-4693.0,0.8005,115.32334391276042,26.18803811374339,-5224.462,359.42451607535065,9.943701899996086
0,86,-5030.0,0.798125,119.84688873291016,24.786373435507766,-5219.722,360.3937220818365,10.094722199995886
0,87,-4949.9,0.79575,147.03923543294272,38.59375107124272,-5221.32,359.0139969416234,10.270352899999125
0,88,-4886.0,0.7933749999999999,134.82005564371744,27.741552688743205,-5214.22,362.0520459823421,10.48090869999578
0,89,-5717.0,0.791,123.82137654622396,21.17642159831601,-5226.18,368.52823501056196,10.629136199997447
0,90,-5128.0,0.788625,122.83419087727864,32.816401741275,-5221.1,368.09569733969994,10.764666399998532
0,91,-5258.0,0.78625,119.24178848266601,28.00809405863916,-5216.68,366.2948129580871,10.920316699994146
0,92,-5275.0,0.783875,133.22291514078776,29.42668604071947,-5212.26,364.22518419241686,11.080584299998009
0,93,-5713.0,0.7815,133.07698033650715,31.183617242280633,-5224.2,370.6034435889661,11.240363299999444
0,94,-4675.4,0.7791250000000001,144.10484364827474,32.243920311838764,-5217.848,377.1751907217652,11.402461899997434
0,95,-5417.0,0.77675,131.49171727498373,27.449112601880405,-5229.128,374.51947241231665,11.572383999999147
0,96,-5322.0,0.774375,140.2674102783203,41.07938853813001,-5226.8279999999995,373.5877862243358,11.735033599994495
0,97,-5626.0,0.772,123.89243723551432,30.62094181434898,-5240.608,375.3461148540105,11.899794499993732
0,98,-4600.0,0.769625,127.54269332885742,30.58328717037266,-5221.468,383.04550718680935,12.078346099995542
0,99,-5219.0,0.76725,133.22439778645833,31.31557938781451,-5221.8279999999995,383.0345598193458,12.235364000000118
0,100,-5425.0,0.764875,137.7208221435547,37.112234519574095,-5234.907999999999,378.5565309646632,12.377207399993495
0,101,-5527.0,0.7625,144.3670873006185,34.87023634692831,-5226.98,368.05994620441925,12.521546099997067
0,102,-5325.0,0.760125,144.0375882466634,34.47820560920367,-5222.32,365.30409524121137,12.670919799995318
0,103,-5136.0,0.75775,133.72542215983074,36.94958994664865,-5208.8,355.6105515869854,12.836586399993394
0,104,-4961.0,0.755375,122.29109751383463,36.30023621909777,-5200.724,356.5599801211572,12.98702599999524
0,105,-5829.0,0.753,136.2642837524414,34.946377865163136,-5229.8240000000005,347.15036025330585,13.144203599993489
0,106,-5257.0,0.750625,135.50652084350585,43.90474550934686,-5235.964,344.85419281777627,13.303188699996099
0,107,-4958.0,0.7482500000000001,142.26916834513347,34.855530350971456,-5230.026,347.0263141665197,13.526579199999105
0,108,-5760.0,0.7458750000000001,144.27611490885417,38.632866570155755,-5236.806,353.93406414754713,13.701565699993807
0,109,-5510.0,0.7435,147.75872573852538,48.46131995449995,-5238.486,355.0257894914115,13.857181199993647
0,110,-5308.0,0.741125,142.78389307657878,32.77457398678264,-5235.126,353.55396691877183,14.025011499994434
0,111,-5409.0,0.73875,137.4033353169759,35.798031274596106,-5247.726,348.2603513522606,14.190257599999313
0,112,-5149.0,0.736375,145.43247718811034,36.314238821611546,-5248.186,348.11442487205267,14.349302399998123
0,113,-4709.0,0.734,138.90655085245768,34.093924571307184,-5232.406,354.2611107135526,14.485306599999603
0,114,-5862.4,0.731625,166.26800308227538,46.84029601801886,-5250.474,362.7910058477195,14.638476999993145
0,115,-4372.0,0.72925,145.98975677490233,41.25521361887345,-5234.433999999999,382.9848538049514,14.818270199997642
0,116,-5438.0,0.726875,139.61035893758137,39.8580925986517,-5241.894,383.24453207319215,14.97488849999354
0,117,-5669.8,0.7245,151.25550486246746,38.832764488156315,-5254.53,386.7134837318192,15.157951999994111
0,118,-5580.0,0.722125,143.5549346923828,40.89644962565219,-5253.65,385.92097235055786,15.3301191999999
0,119,-5625.0,0.71975,137.1143366495768,22.770857828050755,-5249.13,380.1789611485623,15.497927399999753
0,120,-5606.0,0.7173750000000001,141.60071334838867,39.93095268395514,-5259.21,382.81668628731427,15.669476299997768
0,121,-5076.0,0.7150000000000001,177.61956685384115,36.8122284450295,-5263.33,379.7015545135416,15.822283399997104
0,122,-4284.0,0.7126250000000001,151.13248799641926,48.008130437138384,-5262.27,382.3508160054062,15.991235499997856
0,123,-5416.0,0.71025,156.1105733235677,38.01990481087352,-5265.53,382.9522927206469,16.139502499994705
0,124,-5110.0,0.707875,142.80472819010416,34.09175809529338,-5253.41,378.06202044109114,16.303858199993556
0,125,-5418.0,0.7055,156.1246660868327,46.42619094369047,-5250.71,376.3911732493205,16.454838399993605
0,126,-5160.0,0.703125,160.91896947224936,54.17749780198215,-5247.45,376.4568194361739,16.619162099996174
0,127,-5347.1,0.70075,161.7207883199056,50.84166066655659,-5251.871999999999,376.30278130250383,16.779398499995295
0,128,-4862.0,0.698375,163.5955889383952,48.66448076817594,-5239.252,378.57848340337574,16.94619569999486
0,129,-5625.0,0.696,146.56145121256512,51.69401725699834,-5262.2519999999995,366.1790219223379,17.107318700000178
0,130,-4865.0,0.6936249999999999,161.3594856262207,51.91477624073115,-5261.432,367.0208127286517,17.324669099994935
0,131,-4817.0,0.69125,150.7121098836263,40.548860961973226,-5248.472,371.02279285240684,17.47727859999577
0,132,-4792.0,0.688875,159.63955891927083,53.457216301827,-5236.632,375.92247096442645,17.617120599999907
0,133,-4846.0,0.6865,158.72704518636067,50.4777118135501,-5221.892,376.5008471916099,17.771461599993927
0,134,-5739.0,0.684125,162.0628573099772,49.382855644138566,-5225.651999999999,380.68428191350375,17.924558999999135
0,135,-6221.0,0.6817500000000001,168.5948252360026,47.373584712288476,-5256.2119999999995,397.65135314242303,18.077329499996267
0,136,-5228.0,0.6793750000000001,164.33508580525717,35.51700550911156,-5260.172,396.36271017339664,18.245081799999753
0,137,-5081.9,0.677,155.9413091023763,58.395460650203184,-5262.812000000001,394.7235390194002,18.385560099995928
0,138,-5252.0,0.674625,152.37298024495442,34.107939993781365,-5270.132,391.0443480936657,18.548702299995057
0,139,-4961.0,0.67225,163.37157923380533,39.044196799598666,-5255.012,388.07795538525505,18.68542289999459
0,140,-5439.0,0.669875,163.32203674316406,54.475393948936414,-5261.232,388.48449361074887,18.848460199995316
0,141,-5751.0,0.6675,171.44326553344726,42.8719410916809,-5271.092,394.4872965457824,19.00690819999727
0,142,-5472.0,0.665125,173.378830464681,45.21386532180725,-5275.031999999999,395.4891636644423,19.168616099996143
0,143,-4998.0,0.66275,179.19997838338216,47.12947484485561,-5260.732,392.3083019463137,19.313577399996575
0,144,-5653.0,0.660375,160.8826141357422,47.301684090309045,-5280.284000000001,386.97381790503607,19.45419459999539
0,145,-4229.0,0.658,166.50005493164062,53.662927398564584,-5256.524,413.4178682930867,19.622984599998745
0,146,-4767.2,0.655625,152.8278793334961,56.24236753106697,-5245.428000000001,418.9203146375215,19.79651079999894
0,147,-5278.2,0.65325,167.41724116007487,43.9784598128209,-5238.472000000001,415.4162048066974,19.954133599996567
0,148,-5040.0,0.6508750000000001,183.8814547220866,46.12742196877333,-5247.272000000001,406.3595403285125,20.11638889999449
0,149,-5680.0,0.6485000000000001,171.14867757161457,52.613027749680676,-5256.491999999999,410.8188797219524,20.277910599994357
0,150,-5218.0,0.6461250000000001,177.1952133178711,50.700273822985096,-5252.352,410.14234857668623,20.440871699996933
0,151,-4383.4,0.64375,175.33483276367187,60.14281749869318,-5229.48,425.7775696299654,20.597147399996174
0,152,-5436.0,0.641375,168.10158615112306,55.06302905171736,-5231.7,426.558482742988,20.743548299993563
0,153,-5151.0,0.639,165.02908630371093,43.69700632517837,-5232.0,426.49634136766053,20.90571739999723
0,154,-5361.0,0.636625,183.22581380208334,58.73989933180681,-5240.0,425.0872018774501,21.073936499997217
0,155,-5082.0,0.63425,169.62516810099285,51.119195709060705,-5225.06,417.17716332512737,21.248213099999703
0,156,-5570.0,0.631875,170.7076436360677,56.829021204361,-5231.32,419.94864781303914,21.411125799997535
0,157,-5608.0,0.6295,173.01811752319335,56.12291696030363,-5244.32,421.3449261590793,21.578064299996186
0,158,-5278.0,0.6271249999999999,174.48887379964194,77.32287341880978,-5234.68,414.90093612813166,21.728884500000277
0,159,-5138.0,0.62475,178.04867299397787,54.092057113532356,-5227.24,413.2291756398621,21.893793799994455
0,160,-5969.0,0.622375,160.85409825642904,52.11323875712425,-5240.46,425.9780482607056,22.039133899997978
0,161,-5244.0,0.62,189.94453811645508,68.93995557021496,-5237.16,425.29818198529847,22.186324700000114
0,162,-4864.2,0.617625,187.73407491048178,81.5846418053648,-5231.464,428.33706202475645,22.340860599993903
0,163,-4549.200000000001,0.6152500000000001,194.258048248291,54.71172779615484,-5228.268,432.79641285019915,22.51001429999451
0,164,-5239.0,0.6128750000000001,174.54377034505208,66.96881382009038,-5215.8,423.2223051777871,22.67139849999512
0,165,-5597.0,0.6105,175.400892384847,49.406911068039626,-5240.3,408.8803854429802,22.837788899996667
0,166,-5762.0,0.608125,177.31871643066407,58.728137658731505,-5246.78,414.4911231860098,22.995465199994214
0,167,-5687.0,0.60575,195.06572952270508,58.29418431286546,-5247.124,414.8490417296393,23.161679299999378
0,168,-5126.0,0.603375,181.84330418904622,55.62671519487028,-5238.044,412.4252330592783,23.31816859999526
0,169,-5272.0,0.601,187.51941782633463,69.62945198744156,-5230.984,408.74575293695716,23.477252499993483
0,170,-6333.0,0.598625,188.29705301920572,41.337192648948694,-5245.524,433.97894444776927,23.652025199997297
0,171,-5563.0,0.59625,179.60004145304362,66.55175543210608,-5255.264,435.52716230334016,23.861549299996113
0,172,-4791.0,0.593875,197.22412516276043,72.51318449305383,-5265.404,418.3596964144611,24.006254099993384
0,173,-5817.0,0.5915,162.65584818522134,57.54096754027266,-5273.424,424.9612865003117,24.15416269999696
0,174,-5152.0,0.589125,210.0988530476888,77.03929923419483,-5274.264,424.67883995320506,24.323427799994533
0,175,-5106.0,0.58675,191.7652905782064,66.92693515886884,-5268.024,424.8131756713767,24.49251369999547
0,176,-5227.0,0.5843750000000001,180.49377517700196,78.29617088877418,-5269.3640000000005,424.5759228971893,24.65773349999654
0,177,-5030.0,0.5820000000000001,164.0514155069987,51.69065811485516,-5263.022,425.73411669256666,24.825003399993875
0,178,-4478.0,0.5796250000000001,166.39214197794595,62.36965087720266,-5255.342,436.2331643009275,24.99510119999468
0,179,-5446.0,0.57725,181.1499755859375,64.14485528240905,-5251.762,433.91315485474735,25.168792499993287
0,180,-5683.0,0.574875,159.22642288208007,55.940447568378914,-5268.121999999999,434.4428658822699,25.31834059999528
0,181,-5630.0,0.5725,200.69636255900065,79.86135522064336,-5284.382,432.4639969708461,25.467757699996582
0,182,-5341.0,0.570125,199.4936383565267,72.07625963987924,-5295.361999999999,426.7550345994761,25.629374199997983
0,183,-4926.6,0.56775,176.87799936930338,58.49294072854271,-5296.974,425.2040041250787,25.78907959999924
0,184,-4746.2,0.565375,211.48130671183267,75.04591196324716,-5277.118,427.2744839982842,25.96240819999366
0,185,-5328.0,0.563,185.52719548543294,52.68581578451927,-5259.258000000001,405.55889835633,26.130579599994235
0,186,-5342.0,0.5606249999999999,211.27315724690754,74.81204557967136,-5261.5380000000005,405.69718406220176,26.30353429999377
0,187,-4585.1,0.55825,196.58274052937824,54.21977390315236,-5251.602,415.9296240904223,26.471859299999778
0,188,-5482.0,0.555875,211.66026865641277,78.27803096822079,-5256.201999999999,417.17856344256234,26.639612399994803
0,189,-5793.0,0.5535000000000001,188.0701146443685,74.38788954743916,-5272.842,421.6411052494763,26.806152799996198
0,190,-4723.0,0.5511250000000001,178.90216064453125,56.42115075073858,-5258.522,427.8674024928751,26.960778399996343
0,191,-5215.0,0.5487500000000001,185.2577222188314,77.89903692568326,-5247.802,422.0696475654225,27.12305679999554
0,192,-5551.0,0.546375,182.8544553120931,76.85334834506631,-5249.382,423.05268782505095,27.288589899995713
0,193,-4943.0,0.544,179.87185414632162,69.54236488030028,-5248.281999999999,423.77577452704867,27.489094699994894
0,194,-5428.0,0.541625,203.62458928426108,77.37920471954268,-5243.781999999999,420.63724879758337,27.65948919999937
0,195,-5027.0,0.53925,179.916166305542,68.65082012633292,-5259.741999999999,396.26406856539495,27.81620569999359
0,196,-4708.0,0.536875,170.3046651204427,71.57597832051354,-5258.558000000001,397.81935905131616,27.97512419999839
0,197,-5086.0,0.5345,176.3158167521159,77.1063916769816,-5254.714,398.53892558193104,28.136293799994746
0,198,-4888.3,0.532125,203.40634002685547,75.70184426259011,-5251.68,400.7333432595795,28.285991299999296
0,199,-5120.0,0.5297499999999999,196.24559885660807,74.52310375887619,-5240.48,396.40812857457905,28.44226539999363
0,200,-4793.7,0.527375,211.07615661621094,68.19590542112967,-5231.994000000001,401.3097713288327,28.580075399993802
0,201,-5141.0,0.525,215.3875762939453,64.45830876862436,-5247.146,382.86200135819166,28.716729199994006
0,202,-4514.4,0.5226250000000001,222.52498321533204,103.79492055604447,-5228.714,395.30822253527685,28.8772611999957
0,203,-5817.0,0.5202500000000001,183.35782216389973,84.99471662179926,-5242.034,403.59879514686367,29.042952999996487
0,204,-4955.8,0.5178750000000001,201.170290629069,71.170112548491,-5233.93,405.1935987895169,29.214101499994285
0,205,-5470.0,0.5155000000000001,197.64581629435222,83.74675827731113,-5241.69,405.92432952460484,29.379909399998724
0,206,-5467.0,0.513125,214.27958857218425,72.30980805034677,-5239.63,404.5118793064055,29.53567689999909
0,207,-5018.0,0.51075,226.10467427571615,89.31213390739391,-5227.83,402.1928498867179,29.701861399997142
0,208,-5432.0,0.508375,199.1998083750407,83.00224915200445,-5230.91,403.1537787246946,29.868860299997323
0,209,-5259.2,0.506,155.28250096638996,77.00132982411198,-5233.334,402.95217413981027,30.023740999997244
0,210,-4678.0,0.503625,186.95901896158855,58.937842927723636,-5207.514,396.2923289744579,30.187107300000207
0,211,-6000.0,0.50125,187.67218284606935,76.53462142968193,-5222.634,411.5252753404097,30.354954700000235
0,212,-5316.0,0.49887500000000007,183.57199172973634,76.212964454187,-5231.67,408.5048940955298,30.502950799993414
0,213,-5426.0,0.49650000000000005,195.75757382710773,83.78671722100583,-5249.206,397.5030995652739,30.660822499994538
0,214,-5514.0,0.49412500000000004,218.10703786214194,85.13875616125418,-5254.706,399.2226173001725,30.828538999994635
0,215,-5080.0,0.49175,185.61336504618328,97.49726105943216,-5244.366,396.9117315524952,30.985019199993985
0,216,-5737.0,0.489375,211.68682403564452,90.67604307924381,-5243.866,396.2745748139792,31.135376299993368
0,217,-4482.0,0.487,217.62822723388672,72.26582598294614,-5219.766,405.1347551667223,31.285896699999284
0,218,-5061.0,0.4846250000000001,229.30275700887043,95.75261240518864,-5218.465999999999,405.5376325866688,31.484150199998112
0,219,-5132.3,0.48224999999999996,193.725111134847,72.26561636397335,-5215.672,405.64040579804174,31.67230369999743
0,220,-4886.0,0.47987500000000005,194.23939870198566,103.27526313321769,-5186.732,375.38227259155434,31.875581099993724
0,221,-5277.0,0.47750000000000004,202.92086842854818,89.94853383896519,-5181.012,371.76679014672624,32.03295789999538
0,222,-5579.0,0.475125,197.1044123331706,85.1140958681467,-5196.772,371.60176320356715,32.20822439999756
0,223,-5369.5,0.47275,225.65805308024088,101.48862658809183,-5187.822,361.8159915150241,32.36221229999501
0,224,-4679.0,0.470375,199.35003751118978,106.42243760326367,-5178.362,368.746054020921,32.520689400000265
0,225,-5206.0,0.46799999999999997,204.19545059204103,81.39575710816608,-5180.362,368.61932173449617,32.682208399994124
0,226,-5690.0,0.46562500000000007,189.56390914916992,80.59366465534681,-5189.622,375.42718670336063,32.84380239999882
0,227,-5219.0,0.46325000000000005,214.8870724995931,73.23232982963556,-5193.402,374.75186696799796,33.013358099997276
0,228,-4772.0,0.46087500000000003,197.24120864868163,75.51530882197473,-5199.282,365.6774259863466,33.18023659999744
0,229,-4457.0,0.4585,190.41831665039064,69.30914700276745,-5179.502,378.3265618430723,33.337753499996325
0,230,-5584.0,0.456125,210.5323767344157,67.27580807645863,-5177.522,375.9378072447622,33.48502309999458
0,231,-5519.0,0.4537500000000001,179.0730428059896,81.75308522869271,-5175.302,373.5796089135487,33.65496699999494
0,232,-5281.0,0.45137499999999997,183.79650141398113,89.36077099827551,-5174.102,373.1415401640509,33.8223491999961
0,233,-5051.8,0.44900000000000007,209.33477732340495,85.31456250913607,-5176.606,371.8902388662547,33.98629819999769
0,234,-5484.0,0.44662500000000005,239.1851671854655,105.42030642270768,-5191.361999999999,369.1469154090279,34.15237989999878
0,235,-5183.0,0.44425000000000003,217.893874613444,90.3177760428849,-5188.462,368.6312992083011,34.322838199994294
0,236,-5364.0,0.441875,187.87891883850097,90.34783758629543,-5188.902,368.82737777448136,34.46799369999644
0,237,-4893.7,0.4395,208.33696225484212,80.35981420985948,-5195.0740000000005,361.1743184723964,34.626108899996325
0,238,-5677.7,0.437125,207.20538686116535,75.30041880372777,-5198.988,365.2993230981957,34.77952639999421
0,239,-4810.0,0.4347500000000001,238.86583938598633,86.50618712356462,-5179.328,359.2023218410482,34.94462289999501
0,240,-4856.3,0.43237499999999995,222.782847849528,104.62574870341905,-5181.994,356.28841879017057,35.11992339999415
0,241,-4893.0,0.43000000000000005,204.19725697835287,91.52919480088697,-5175.554,358.53664594292167,35.280918999997084
0,242,-5211.0,0.42762500000000003,177.39850400288898,95.41210799208929,-5168.754,354.5535515038596,35.428171399995335
0,243,-5071.1,0.42525,220.96216367085773,120.71302314286356,-5171.316000000001,353.3738611499158,35.569156999998086
0,244,-4880.0,0.422875,202.09111366271972,107.75190856573451,-5160.356,353.74076788518454,35.73637020000024
0,245,-5107.0,0.4205,176.26582349141438,88.29498523856093,-5161.956,353.3146355077865,35.90117919999466
0,246,-5141.0,0.41812499999999997,224.0849765777588,90.68106297265614,-5170.616,347.33772922618124,36.06059759999334
0,247,-5269.0,0.41575000000000006,242.92706553141275,113.68565469960653,-5174.276,347.3909806313342,36.23036859999411
0,248,-5156.0,0.41337499999999994,251.5742919921875,115.66170032417963,-5179.63,344.9969027397202,36.38728909999918
0,249,-5126.0,0.41100000000000003,229.7071388244629,78.69878432226649,-5179.75,344.97718373828724,36.56209919999674
0,250,-5736.0,0.408625,206.51951471964517,93.32976233024335,-5198.596,349.0869158017814,36.73351769999863
0,251,-5141.0,0.40625,208.5507495880127,100.51094443251426,-5198.596,349.08691580178134,36.91216529999656
0,252,-5351.0,0.4038750000000001,253.00045801798504,107.65375144036445,-5215.3279999999995,335.6840347946265,37.08620179999707
0,253,-4763.0,0.4015000000000001,192.46339365641276,81.53872660528901,-5194.2480000000005,330.28962032737263,37.26235679999809
0,254,-4786.0,0.39912500000000006,246.48140449523925,102.68845167395632,-5190.852,333.58039525127975,37.43747710000025
0,255,-4975.0,0.39675000000000005,241.92777404785156,107.53956952797076,-5180.952,332.492465622907,37.61002099999314
0,256,-5550.0,0.39437500000000003,233.55256118774415,90.94756562896433,-5182.612,334.11965439943816,37.78023189999658
0,257,-4783.0,0.392,239.86545842488607,140.45563405020116,-5177.912,338.0321083210883,37.95975119999639
0,258,-4926.0,0.3896250000000001,228.63746121724446,93.88077686261121,-5167.792,337.8479994553764,38.125108599997475
0,259,-5512.0,0.38725,252.44238713582357,114.92016608788265,-5172.848,341.0545148447679,38.2944212999937
0,260,-4828.0,0.3848750000000001,242.633278910319,88.55341820024316,-5175.848000000001,337.32787328651034,38.47775939999701
0,261,-5233.0,0.38250000000000006,233.69844792683918,123.84434322467625,-5160.508,316.2840102439578,38.660275999995065
